Accident_ID,Date,Location,Severity,Weather,Road_Condition,Vehicle_Count,Casualties
417,2023-04-22,West Stephanie,Fatal,Snowy,Oil Spill,5,8
418,2023-08-23,Port Jennifer,Fatal,Clear,Wet,3,5
419,2022-06-27,Hallville,Fatal,Foggy,Wet,1,9
420,2022-06-20,West Haley,Minor,Snowy,Wet,4,8
421,2022-09-12,New Kellybury,Severe,Stormy,Dry,2,6
422,2024-09-03,Hernandezburgh,Fatal,Rainy,Wet,2,9
423,2023-09-11,Blakeborough,Severe,Clear,Wet,4,2
424,2023-07-03,Campbellchester,Fatal,Rainy,Snowy,5,0
425,2023-12-06,Lake Davidside,Major,Snowy,Dry,5,3
426,2023-03-07,Port Elizabethview,Fatal,Clear,Oil Spill,4,1
427,2024-06-17,Joneshaven,Fatal,Clear,Wet,4,7
428,2024-09-26,East Tammy,Major,Snowy,Dry,4,9
429,2024-02-16,New Yvetteborough,Major,Snowy,Dry,1,2
430,2023-01-23,Debrafurt,Major,Clear,Dry,3,0
431,2022-10-12,East Deborahshire,Minor,Foggy,Snowy,2,1
432,2023-06-24,West Angela,Fatal,Clear,Oil Spill,3,9
433,2023-06-02,Garybury,Severe,Snowy,Icy,2,6
434,2023-01-27,Jasminebury,Major,Clear,Wet,3,6
435,2024-12-04,East Stacey,Minor,Rainy,Dry,1,0
436,2024-11-10,Daltonberg,Minor,Stormy,Snowy,5,0
437,2022-11-04,Lambmouth,Minor,Clear,Wet,4,1
438,2024-03-10,Sheenatown,Major,Clear,Snowy,4,7
439,2022-09-19,Aaronburgh,Major,Stormy,Oil Spill,3,7
440,2024-08-15,East Samanthamouth,Major,Foggy,Dry,4,8
441,2024-10-07,West Steven,Minor,Rainy,Oil Spill,3,1
442,2024-04-22,New Caroltown,Minor,Foggy,Icy,1,0
443,2023-09-15,North Christopherstad,Severe,Clear,Oil Spill,2,9
444,2023-11-01,West Stephanie,Fatal,Rainy,Icy,5,5
445,2024-07-27,Parkshire,Minor,Rainy,Wet,2,1
446,2023-06-14,Adambury,Major,Foggy,Icy,3,2
447,2023-10-25,Kathleenstad,Minor,Snowy,Oil Spill,1,10
448,2022-08-29,Peterton,Fatal,Foggy,Snowy,2,10
449,2022-11-26,Lake Timothy,Severe,Rainy,Oil Spill,1,10
450,2025-02-01,Pamelashire,Severe,Snowy,Oil Spill,2,3
451,2024-04-07,East Julie,Minor,Stormy,Wet,1,5
452,2022-10-02,East Edward,Severe,Rainy,Oil Spill,2,0
453,2024-09-19,North Stephaniemouth,Severe,Snowy,Dry,2,10
454,2024-08-12,East Andrewmouth,Severe,Stormy,Snowy,2,10
455,2023-11-04,West Michael,Fatal,Rainy,Snowy,3,0
456,2024-05-26,Blackfort,Severe,Stormy,Wet,5,10
457,2024-11-26,Brendaside,Fatal,Stormy,Icy,1,10
458,2024-11-07,Port Carolside,Minor,Snowy,Dry,2,6
459,2022-11-12,South Mirandaborough,Fatal,Rainy,Icy,5,4
460,2024-08-27,East Robertborough,Fatal,Rainy,Icy,5,9
461,2023-04-10,Leemouth,Major,Snowy,Dry,4,8
462,2025-04-13,Holmesmouth,Minor,Stormy,Wet,3,1
463,2024-08-29,West Vanessachester,Severe,Stormy,Oil Spill,3,10
464,2023-10-11,Aarontown,Severe,Foggy,Wet,3,7
465,2025-06-03,Port Johnnyton,Fatal,Rainy,Dry,3,2
466,2024-05-18,Port Mark,Fatal,Snowy,Snowy,2,5
467,2023-08-23,Johnsonton,Fatal,Clear,Dry,4,0
468,2025-06-05,Schroederville,Severe,Stormy,Dry,2,6
469,2025-02-26,Grahamstad,Fatal,Rainy,Oil Spill,2,10
470,2023-08-22,New Rachel,Fatal,Rainy,Snowy,1,10
471,2023-05-16,South Stephanie,Minor,Foggy,Oil Spill,3,8
472,2023-03-15,Johnsonview,Minor,Foggy,Dry,4,8
473,2024-02-12,East Timothyborough,Severe,Stormy,Wet,3,2
474,2024-09-30,Lynnland,Severe,Snowy,Icy,5,4
475,2023-11-22,North Maria,Fatal,Snowy,Dry,5,1
476,2024-05-31,South Jaredfurt,Severe,Stormy,Oil Spill,4,10
477,2023-08-30,New Shannonton,Fatal,Foggy,Icy,1,3
478,2024-05-17,South Jeffrey,Minor,Foggy,Wet,2,10
479,2024-02-02,South Amyfurt,Major,Snowy,Snowy,1,8
480,2024-08-25,Nicolehaven,Minor,Foggy,Wet,4,0
481,2023-11-20,Shermanfort,Fatal,Stormy,Dry,3,4
482,2022-10-28,Lindaview,Fatal,Snowy,Dry,5,4
483,2023-07-11,Pittsville,Minor,Snowy,Dry,1,5
484,2024-10-13,Stonestad,Severe,Snowy,Wet,3,3
485,2024-06-09,Lake Sarah,Fatal,Foggy,Snowy,4,5
486,2024-01-01,Richardchester,Fatal,Foggy,Icy,4,5
487,2023-03-13,South Oscartown,Fatal,Stormy,Icy,5,4
488,2023-05-29,Lake Elizabeth,Major,Snowy,Oil Spill,5,3
489,2024-04-17,Davismouth,Minor,Snowy,Oil Spill,4,0
490,2025-05-22,North Kathleenhaven,Severe,Foggy,Snowy,1,0
491,2024-03-08,Thomasberg,Major,Clear,Icy,5,9
492,2024-07-14,North Charles,Fatal,Snowy,Snowy,1,4
493,2024-03-20,Fordview,Major,Clear,Oil Spill,3,7
494,2025-01-03,South Michaelberg,Major,Snowy,Wet,5,4
495,2023-12-28,Port Susanfort,Major,Snowy,Dry,5,5
496,2023-12-24,New Christina,Major,Foggy,Snowy,5,4
497,2023-01-01,Olsonport,Minor,Rainy,Oil Spill,5,3
498,2023-03-19,New Sharon,Severe,Snowy,Wet,2,5
499,2023-04-14,West Peterview,Fatal,Stormy,Oil Spill,3,5
500,2023-01-03,Jodimouth,Minor,Snowy,Dry,4,10
501,2024-08-24,New Christian,Minor,Stormy,Oil Spill,2,2
502,2023-06-10,West Mary,Severe,Foggy,Icy,5,8
503,2025-02-05,Mackenzieside,Severe,Foggy,Oil Spill,2,5
504,2023-10-23,West Michael,Severe,Clear,Snowy,2,2
505,2022-12-11,Weberville,Minor,Snowy,Snowy,5,5
506,2024-03-06,Port Nicole,Major,Clear,Icy,1,2
507,2022-09-02,Theresaborough,Fatal,Clear,Wet,1,2
508,2023-05-15,New Joshua,Fatal,Clear,Snowy,1,9
509,2025-04-22,New Mark,Minor,Rainy,Wet,3,5
510,2022-06-27,East Leslie,Minor,Stormy,Wet,1,8
511,2022-10-13,New Richard,Severe,Foggy,Wet,5,6
512,2024-08-24,South Clinton,Severe,Clear,Dry,4,5
513,2024-11-07,North Joshua,Severe,Foggy,Icy,5,6
514,2023-02-27,Rachelfurt,Major,Foggy,Snowy,4,5
515,2022-10-14,West Jason,Fatal,Rainy,Oil Spill,5,4
516,2024-10-15,Port Joshua,Severe,Rainy,Snowy,3,0
517,2024-01-10,Lake Davidtown,Fatal,Stormy,Wet,1,5
518,2024-10-14,South Tommy,Severe,Foggy,Oil Spill,5,0
519,2025-03-12,Lisaton,Minor,Rainy,Oil Spill,2,9
520,2023-02-24,Bowenfurt,Major,Snowy,Oil Spill,5,0
521,2023-05-10,New Emilyfurt,Minor,Rainy,Dry,3,5
522,2023-08-11,Robertville,Major,Foggy,Snowy,5,9
523,2022-12-21,Victoriaport,Severe,Rainy,Snowy,1,2
524,2023-01-31,Martinezbury,Minor,Clear,Wet,2,0
525,2024-11-17,Robertmouth,Major,Rainy,Oil Spill,3,1
526,2023-09-07,Escobarhaven,Major,Foggy,Icy,4,9
527,2023-01-17,North Cindyside,Minor,Stormy,Dry,3,7
528,2023-07-08,New Lisa,Minor,Snowy,Oil Spill,3,2
529,2024-02-16,New Jamiemouth,Severe,Foggy,Oil Spill,2,0
530,2023-08-12,Port Toddchester,Major,Foggy,Wet,4,6
531,2023-06-25,Perezhaven,Major,Rainy,Dry,5,2
532,2023-10-23,Millershire,Major,Clear,Oil Spill,1,5
533,2024-11-18,South Amyberg,Fatal,Clear,Wet,5,8
534,2022-08-11,Port Melissastad,Minor,Rainy,Dry,5,7
535,2022-11-27,Sabrinachester,Major,Rainy,Wet,5,4
536,2023-08-17,West Tracyton,Minor,Rainy,Oil Spill,2,1
537,2022-08-22,Port Josephstad,Minor,Rainy,Icy,1,1
538,2024-05-06,Lake Derekshire,Fatal,Stormy,Oil Spill,5,6
539,2023-09-21,North Jeanette,Major,Foggy,Wet,3,7
540,2025-01-24,Claytonton,Minor,Snowy,Snowy,2,1
541,2025-03-10,Martinport,Fatal,Rainy,Wet,3,10
542,2024-08-30,Jonesburgh,Severe,Clear,Icy,1,3
543,2025-04-26,Shanebury,Minor,Clear,Wet,4,9
544,2024-06-30,West Mitchell,Major,Foggy,Wet,4,4
545,2022-11-04,Dianemouth,Major,Rainy,Icy,2,0
546,2024-03-08,Garciaton,Fatal,Rainy,Oil Spill,3,7
547,2023-10-18,North Bethview,Fatal,Snowy,Wet,3,5
548,2022-12-13,South Margaret,Severe,Rainy,Dry,2,1
549,2022-09-26,Glenmouth,Minor,Clear,Wet,2,7
550,2022-11-27,Port Antonio,Severe,Clear,Snowy,2,7
551,2024-09-14,Carrolltown,Major,Foggy,Icy,4,3
552,2025-02-04,South Jonathan,Major,Stormy,Icy,5,7
553,2024-01-22,Jacksonchester,Major,Snowy,Dry,3,9
554,2024-03-16,West Anthony,Fatal,Rainy,Dry,2,5
555,2024-02-06,East Elizabeth,Severe,Rainy,Oil Spill,1,3
556,2023-01-21,North Samantha,Severe,Clear,Dry,3,0
557,2022-08-06,Taylorhaven,Major,Stormy,Snowy,1,0
558,2024-07-20,Port Debra,Major,Rainy,Wet,1,0
559,2024-04-07,Port Linda,Minor,Rainy,Snowy,2,8
560,2022-09-16,North Richardview,Minor,Snowy,Snowy,2,2
561,2023-08-18,Stevenside,Major,Rainy,Oil Spill,3,2
562,2023-03-08,Aprilberg,Minor,Snowy,Oil Spill,5,6
563,2022-08-24,Michaelside,Major,Clear,Dry,2,6
564,2022-12-21,South Fredport,Minor,Rainy,Snowy,2,9
565,2025-05-16,South Andresborough,Minor,Snowy,Dry,3,6
566,2024-05-03,North Hannah,Minor,Rainy,Icy,1,10
567,2022-12-31,Lake Patriciaborough,Fatal,Clear,Dry,5,7
568,2023-07-09,Donnaborough,Severe,Clear,Wet,2,9
569,2023-02-19,Sydneyburgh,Fatal,Foggy,Icy,3,1
570,2025-04-21,Susanview,Severe,Stormy,Wet,2,2
571,2022-09-28,Houseburgh,Major,Foggy,Wet,3,8
572,2025-01-29,Parrishside,Major,Foggy,Snowy,3,0
573,2023-09-12,Franciscoport,Fatal,Snowy,Dry,3,6
574,2024-08-07,Lake Marcobury,Minor,Foggy,Icy,2,10
575,2024-05-27,Cabreraview,Fatal,Clear,Snowy,1,6
576,2023-08-07,Ericatown,Fatal,Snowy,Dry,5,5
577,2022-12-29,Charlesland,Fatal,Stormy,Icy,4,0
578,2025-03-17,Jeremyberg,Major,Clear,Oil Spill,2,1
579,2022-10-09,East Christine,Severe,Snowy,Oil Spill,3,2
580,2023-03-24,North Scott,Major,Stormy,Oil Spill,3,0
581,2023-05-12,Kyleport,Major,Snowy,Icy,5,5
582,2024-03-21,Port Zacharyborough,Major,Snowy,Oil Spill,4,7
583,2023-12-24,New Melissafort,Severe,Clear,Wet,4,1
584,2024-03-09,South William,Severe,Foggy,Snowy,1,5
585,2024-01-09,Fergusonfurt,Major,Stormy,Wet,5,4
586,2025-05-02,Cookville,Fatal,Snowy,Icy,3,5
587,2022-09-12,New Victoriamouth,Severe,Stormy,Dry,5,10
588,2024-08-07,Christophertown,Major,Snowy,Dry,1,10
589,2024-10-08,North Allison,Severe,Clear,Dry,4,9
590,2025-03-21,Byrdhaven,Major,Rainy,Icy,5,7
591,2023-12-16,South Deniseville,Fatal,Foggy,Wet,1,10
592,2025-04-01,Port Thomashaven,Minor,Clear,Wet,3,9
593,2023-05-14,South Heathermouth,Major,Foggy,Dry,4,5
594,2024-10-24,East Tina,Minor,Rainy,Wet,3,1
595,2024-02-05,Carlaview,Severe,Clear,Dry,1,4
596,2024-10-26,West Amy,Fatal,Stormy,Oil Spill,4,8
597,2022-10-25,North Kayla,Severe,Foggy,Oil Spill,4,1
598,2023-03-21,East Jacobbury,Major,Rainy,Icy,5,5
599,2023-09-30,New Jonathan,Fatal,Stormy,Icy,4,5
600,2022-12-27,Boltonshire,Severe,Clear,Dry,2,0
601,2023-03-21,New Jamesfort,Major,Rainy,Oil Spill,3,0
602,2022-11-18,Davidchester,Fatal,Foggy,Oil Spill,1,4
603,2023-04-15,Flynnfort,Major,Stormy,Oil Spill,4,8
604,2022-10-26,Port Luis,Fatal,Snowy,Dry,3,7
605,2024-02-29,Mackenziestad,Fatal,Rainy,Wet,4,4
606,2022-09-22,Taylorbury,Fatal,Stormy,Dry,1,9
607,2025-04-17,Millsport,Fatal,Stormy,Dry,3,0
608,2023-01-29,North Nathan,Major,Snowy,Wet,4,8
609,2022-10-29,Teresamouth,Severe,Foggy,Icy,3,9
610,2022-09-10,South Richardfort,Minor,Foggy,Oil Spill,5,0
611,2022-10-22,Port Rebecca,Minor,Stormy,Wet,4,3
612,2023-07-11,West William,Minor,Clear,Snowy,3,4
613,2024-12-08,Nicholasport,Major,Rainy,Dry,4,0
614,2022-09-23,North Kaylahaven,Minor,Clear,Dry,5,7
615,2024-09-04,East Stephanie,Fatal,Stormy,Dry,3,2
616,2022-11-25,New Aaron,Fatal,Snowy,Wet,4,7
617,2023-03-28,Dunlapburgh,Major,Snowy,Icy,1,6
618,2024-09-07,Chavezfurt,Major,Clear,Snowy,1,1
619,2024-10-07,New Matthew,Minor,Clear,Oil Spill,4,8
620,2023-11-27,Portermouth,Fatal,Foggy,Icy,1,9
621,2024-04-05,Terryfort,Major,Stormy,Oil Spill,1,7
622,2024-08-17,Nathantown,Minor,Rainy,Wet,1,4
623,2024-05-27,South Kellyton,Major,Rainy,Wet,3,0
624,2022-09-18,Gardnertown,Major,Rainy,Wet,4,1
625,2024-02-12,Lake Cheryl,Minor,Snowy,Dry,5,5
626,2024-04-04,Hintonport,Minor,Clear,Wet,3,7
627,2023-12-10,Michaelfort,Major,Rainy,Snowy,3,5
628,2024-11-24,New Kathryn,Major,Stormy,Wet,5,9
629,2023-04-28,Amyview,Major,Clear,Oil Spill,3,10
630,2023-03-21,Lake Angela,Severe,Snowy,Snowy,5,5
631,2022-10-19,West Jessica,Major,Stormy,Dry,1,1
632,2023-11-16,Port Hannah,Fatal,Clear,Dry,1,2
633,2023-04-07,Blairchester,Fatal,Clear,Snowy,5,5
634,2023-01-24,South Brendaberg,Severe,Snowy,Wet,5,4
635,2024-10-15,Lake Pam,Severe,Foggy,Oil Spill,2,7
636,2023-04-30,Carlosbury,Severe,Snowy,Dry,2,7
637,2025-01-20,West Joseph,Severe,Rainy,Wet,4,10
638,2023-02-04,Randallborough,Fatal,Stormy,Oil Spill,2,10
639,2023-07-30,Port Lisachester,Fatal,Foggy,Dry,5,5
640,2024-07-07,Williamburgh,Major,Stormy,Dry,2,5
641,2024-07-04,South Tony,Minor,Clear,Snowy,2,0
642,2024-10-20,Horntown,Minor,Clear,Wet,1,3
643,2025-01-11,Sanderschester,Minor,Rainy,Icy,5,7
644,2022-10-27,West Richard,Severe,Foggy,Oil Spill,5,8
645,2023-08-26,East Josebury,Major,Snowy,Oil Spill,1,1
646,2023-06-14,South Mariamouth,Fatal,Rainy,Wet,2,10
647,2023-02-07,Lake George,Severe,Clear,Dry,3,2
648,2024-09-27,Grantchester,Severe,Clear,Oil Spill,5,7
649,2023-10-02,West Eric,Fatal,Foggy,Dry,5,0
650,2025-03-19,West Charles,Major,Clear,Snowy,2,2
651,2022-10-25,Ramirezton,Major,Foggy,Snowy,4,6
652,2022-07-12,Port Taylor,Fatal,Foggy,Snowy,4,6
653,2025-03-14,North Philipmouth,Severe,Foggy,Oil Spill,5,8
654,2024-09-11,North Larry,Major,Rainy,Snowy,2,9
655,2022-11-07,Gentryville,Fatal,Foggy,Snowy,1,0
656,2023-03-07,Farleyside,Severe,Stormy,Wet,1,5
657,2025-03-14,West George,Severe,Stormy,Icy,1,8
658,2025-04-22,North Scott,Major,Foggy,Snowy,3,7
659,2022-06-20,Port Kathy,Minor,Rainy,Oil Spill,3,4
660,2022-07-24,Jeffchester,Severe,Rainy,Icy,1,0
661,2022-09-16,Jessicashire,Severe,Stormy,Icy,2,0
662,2025-01-11,Lake Diane,Fatal,Foggy,Icy,5,0
663,2024-09-15,New John,Major,Snowy,Oil Spill,5,3
664,2023-09-01,Christopherberg,Major,Stormy,Oil Spill,3,2
665,2022-06-19,Kelseyport,Severe,Rainy,Wet,2,9
666,2022-11-12,West Chadside,Severe,Foggy,Wet,1,10
667,2023-03-30,Larryshire,Fatal,Stormy,Icy,1,0
668,2023-11-01,Nashland,Major,Snowy,Oil Spill,2,3
669,2024-02-18,Marcusside,Minor,Foggy,Oil Spill,5,5
670,2024-02-20,Lake Jacobmouth,Fatal,Snowy,Icy,1,8
671,2025-06-12,Susanborough,Minor,Snowy,Dry,4,8
672,2023-04-09,New Frederick,Fatal,Stormy,Icy,2,7
673,2022-08-01,Port Catherinehaven,Severe,Clear,Snowy,2,6
674,2023-11-02,Patriciamouth,Minor,Foggy,Icy,4,0
675,2025-01-27,Lesliechester,Severe,Rainy,Icy,3,3
676,2024-05-17,Jimmyborough,Severe,Rainy,Icy,1,7
677,2022-08-13,East Christopher,Minor,Clear,Oil Spill,3,0
678,2024-09-14,Thomasside,Fatal,Rainy,Snowy,2,2
679,2024-04-03,Brentmouth,Major,Rainy,Icy,3,7
680,2023-04-11,Amandahaven,Minor,Clear,Wet,3,9
681,2022-07-06,Lawsontown,Fatal,Clear,Dry,2,5
682,2024-04-07,Hernandezfort,Minor,Stormy,Snowy,4,7
683,2023-11-01,Port Heather,Severe,Snowy,Icy,1,1
684,2024-08-15,East Monicafort,Fatal,Stormy,Wet,3,10
685,2024-11-04,South Laura,Major,Clear,Oil Spill,4,3
686,2022-10-09,Jamestown,Severe,Rainy,Snowy,1,3
687,2023-05-22,Markfurt,Minor,Stormy,Oil Spill,5,10
688,2023-09-06,South Michaelbury,Minor,Clear,Snowy,4,4
689,2023-12-05,Harringtonland,Major,Rainy,Icy,5,0
690,2023-12-29,Sarahfort,Major,Snowy,Snowy,3,2
691,2025-03-05,Nathanshire,Fatal,Rainy,Oil Spill,5,9
692,2024-08-19,South Jeffrey,Minor,Stormy,Icy,2,0
693,2023-02-26,Port Alexander,Minor,Foggy,Icy,4,0
694,2025-05-30,Elizabethmouth,Major,Snowy,Dry,2,1
695,2022-10-20,West Teresa,Fatal,Clear,Icy,2,3
696,2023-10-18,South Aliceberg,Fatal,Stormy,Wet,3,2
697,2024-01-22,Jessicaland,Fatal,Foggy,Oil Spill,5,5
698,2023-02-21,West Jamieburgh,Major,Rainy,Wet,3,4
699,2022-10-15,Hensleyberg,Minor,Stormy,Icy,5,1
700,2024-08-14,Brenttown,Minor,Snowy,Oil Spill,1,2
701,2023-10-12,Grossberg,Minor,Stormy,Snowy,5,4
702,2024-04-12,North Alexis,Severe,Snowy,Dry,4,8
703,2023-06-17,Port Steven,Fatal,Clear,Icy,3,3
704,2024-02-29,Wallaceburgh,Minor,Clear,Icy,1,0
705,2025-05-23,Lake Angelicamouth,Major,Clear,Wet,4,4
706,2024-12-01,East Valerie,Major,Rainy,Dry,2,4
707,2024-05-05,Shawton,Major,Foggy,Oil Spill,1,3
708,2023-04-24,Christopherberg,Fatal,Clear,Snowy,4,4
709,2022-07-28,West Staceyburgh,Minor,Snowy,Icy,3,8
710,2023-12-02,Joannaport,Fatal,Snowy,Snowy,3,1
711,2023-08-28,Millerfort,Severe,Clear,Snowy,1,2
712,2022-11-03,Lake Carly,Fatal,Clear,Snowy,4,9
713,2024-08-21,Nicolestad,Minor,Rainy,Snowy,3,3
714,2023-09-14,Simschester,Minor,Snowy,Wet,1,4
715,2022-08-27,Edwardville,Fatal,Snowy,Icy,3,10
716,2024-10-27,West Stephenhaven,Minor,Stormy,Oil Spill,5,4
717,2023-01-18,Kingberg,Major,Stormy,Dry,3,5
718,2023-08-20,Hernandezshire,Major,Foggy,Wet,5,10
719,2025-06-02,Zacharyfort,Fatal,Snowy,Dry,5,7
720,2024-04-23,New Joanneborough,Severe,Snowy,Oil Spill,4,8
721,2023-01-13,Lake Dennis,Fatal,Snowy,Wet,2,0
722,2022-12-23,Sarahborough,Major,Rainy,Icy,3,7
723,2023-06-21,Matthewchester,Minor,Foggy,Oil Spill,3,0
724,2025-01-27,Grahamview,Fatal,Foggy,Wet,3,0
725,2025-02-12,Espinozabury,Severe,Rainy,Snowy,3,9
726,2024-03-27,Greerchester,Fatal,Clear,Wet,1,7
727,2023-12-12,East Jennifer,Minor,Rainy,Dry,2,1
728,2023-11-10,Mooreburgh,Severe,Stormy,Wet,4,2
729,2024-06-25,Lowemouth,Fatal,Rainy,Icy,5,10
730,2024-02-06,Port Michaelview,Severe,Stormy,Snowy,3,0
731,2024-12-07,North Mark,Fatal,Rainy,Snowy,2,7
732,2024-11-18,Evanview,Major,Rainy,Dry,4,9
733,2022-10-17,Jaimeton,Minor,Clear,Snowy,2,4
734,2024-07-30,South Angelville,Fatal,Clear,Dry,5,1
735,2024-10-10,Coreyville,Fatal,Snowy,Oil Spill,3,10
736,2022-09-13,Port Matthewton,Severe,Clear,Wet,4,1
737,2024-04-27,New Hollychester,Major,Rainy,Wet,2,6
738,2025-04-12,Longtown,Minor,Rainy,Snowy,1,4
739,2022-09-18,North Kevinfort,Fatal,Rainy,Dry,3,8
740,2023-08-15,Benjaminfurt,Minor,Rainy,Snowy,3,2
741,2023-11-15,Jeffton,Severe,Foggy,Snowy,5,9
742,2023-08-29,Roachmouth,Minor,Stormy,Wet,2,6
743,2025-03-28,Lake Davidfort,Major,Stormy,Icy,2,7
744,2022-11-17,Kenthaven,Major,Foggy,Snowy,5,0
745,2023-12-08,New Jessica,Minor,Rainy,Icy,3,5
746,2023-02-01,Jenkinschester,Severe,Snowy,Dry,3,6
747,2022-07-06,North Maryborough,Fatal,Snowy,Wet,1,4
748,2024-01-09,New Tylerton,Minor,Foggy,Icy,2,0
749,2024-02-29,Andreashire,Severe,Stormy,Oil Spill,1,2
750,2022-12-10,New Cynthia,Fatal,Snowy,Icy,5,0
751,2025-03-18,East Amyshire,Severe,Clear,Icy,4,4
752,2024-05-10,Rogerschester,Fatal,Foggy,Oil Spill,5,2
753,2024-10-29,Lake Deborahton,Severe,Rainy,Dry,4,0
754,2024-12-28,Christinashire,Major,Snowy,Icy,5,4
755,2022-10-10,Millerberg,Fatal,Stormy,Icy,1,0
756,2025-01-30,East Luke,Minor,Stormy,Snowy,1,9
757,2025-02-23,North Tiffany,Fatal,Clear,Wet,5,6
758,2023-02-24,Pettyport,Major,Foggy,Wet,3,4
759,2023-10-01,North Deborahstad,Severe,Snowy,Wet,1,0
760,2024-05-25,East Samantha,Severe,Foggy,Wet,2,2
761,2024-01-12,Bryanbury,Minor,Foggy,Dry,1,7
762,2022-08-16,West Amanda,Severe,Snowy,Snowy,4,6
763,2023-05-20,Lake Jonathan,Major,Snowy,Snowy,3,4
764,2023-02-28,East Kathleen,Fatal,Clear,Oil Spill,1,9
765,2024-01-26,Lake Juliaville,Severe,Clear,Snowy,5,10
766,2022-06-22,Brandonstad,Major,Snowy,Icy,5,0
767,2025-02-07,West Roger,Fatal,Rainy,Wet,5,8
768,2025-03-31,New Robert,Major,Rainy,Wet,2,4
769,2023-09-28,Claytonfurt,Major,Foggy,Oil Spill,5,5
770,2025-05-08,South Colleen,Major,Clear,Snowy,5,0
771,2024-10-16,New Chelseamouth,Minor,Stormy,Wet,5,9
772,2024-08-31,West Staceyview,Severe,Snowy,Dry,2,5
773,2024-10-03,Sandersborough,Major,Stormy,Dry,4,6
774,2023-04-18,East Anthony,Minor,Clear,Wet,3,1
775,2025-06-15,New Michelletown,Severe,Snowy,Dry,4,9
776,2024-10-02,Port Kenneth,Minor,Foggy,Wet,3,4
777,2024-10-06,South Biancaside,Fatal,Foggy,Dry,4,1
778,2023-04-12,Wilcoxburgh,Minor,Foggy,Snowy,5,7
779,2025-03-10,Lake Donna,Severe,Foggy,Oil Spill,5,2
780,2024-11-22,East Charles,Minor,Rainy,Dry,4,5
781,2025-02-25,New Kristi,Major,Snowy,Snowy,4,1
782,2025-02-01,Jermainehaven,Minor,Clear,Dry,4,5
783,2025-05-03,Lake Ruthtown,Major,Stormy,Oil Spill,4,3
784,2024-01-23,South Emmamouth,Severe,Snowy,Snowy,5,0
785,2024-05-01,Lake Jasonland,Major,Stormy,Dry,2,10
786,2023-07-09,East Elizabethshire,Fatal,Foggy,Dry,3,7
787,2022-12-12,Wilsonburgh,Minor,Snowy,Wet,4,6
788,2023-01-20,Frankstad,Severe,Stormy,Icy,3,0
789,2023-09-23,South Jaime,Minor,Stormy,Snowy,5,2
790,2025-02-27,Smithborough,Severe,Foggy,Dry,1,2
791,2025-05-19,West Robertmouth,Major,Rainy,Icy,2,8
792,2024-10-01,Jessefurt,Fatal,Stormy,Oil Spill,5,5
793,2024-09-18,Davidmouth,Minor,Snowy,Wet,5,5
794,2024-10-13,New Ronald,Major,Snowy,Dry,4,6
795,2023-02-07,Lake Craig,Minor,Foggy,Dry,1,5
796,2022-11-06,North Ashleystad,Major,Stormy,Dry,5,0
797,2025-02-27,Rachelfurt,Minor,Rainy,Oil Spill,1,4
798,2024-05-03,Ryanville,Major,Snowy,Icy,5,0
799,2022-12-04,North Angelamouth,Fatal,Stormy,Wet,2,9
800,2025-06-08,West Melissa,Severe,Snowy,Icy,5,1
801,2023-05-12,Andreland,Major,Rainy,Oil Spill,3,8
802,2023-10-11,Lake Anita,Fatal,Stormy,Icy,5,9
803,2024-09-01,Port Eric,Severe,Foggy,Wet,3,1
804,2023-02-22,Port Vickiestad,Minor,Clear,Snowy,2,10
805,2025-06-11,Thompsonburgh,Severe,Rainy,Dry,2,4
806,2023-01-29,Tammyhaven,Minor,Clear,Icy,4,4
807,2022-09-26,Kleintown,Severe,Clear,Oil Spill,2,4
808,2024-09-08,Kimberlyland,Fatal,Foggy,Icy,5,8
809,2025-02-26,Davidmouth,Major,Stormy,Oil Spill,5,4
810,2022-06-20,Port Sandra,Fatal,Stormy,Wet,1,2
811,2023-10-14,Port Dakota,Fatal,Clear,Snowy,2,0
812,2024-03-03,West Claudia,Minor,Foggy,Icy,4,4
813,2024-10-13,Mooreville,Major,Rainy,Snowy,2,3
814,2025-02-25,Matthewton,Minor,Rainy,Dry,2,0
815,2023-08-12,Vargasbury,Major,Snowy,Snowy,2,9
816,2025-01-01,North Mariechester,Minor,Rainy,Dry,3,2
817,2024-01-21,South Joelstad,Severe,Rainy,Dry,1,8
818,2024-03-13,West Robertville,Severe,Foggy,Dry,5,7
819,2024-03-28,South Jeremy,Minor,Rainy,Wet,2,8
820,2025-01-14,Port Kathrynhaven,Severe,Rainy,Wet,5,9
821,2023-01-20,Port Veronica,Minor,Stormy,Dry,3,9
822,2023-07-23,Gabriellaburgh,Severe,Foggy,Oil Spill,4,6
823,2022-09-01,Kimberlymouth,Minor,Foggy,Icy,4,5
824,2023-01-12,Lake Erin,Severe,Stormy,Oil Spill,5,6
825,2023-06-17,Port Courtneystad,Minor,Foggy,Icy,4,8
826,2023-04-14,West Nataliebury,Minor,Stormy,Icy,1,3
827,2023-03-02,East Frankville,Minor,Rainy,Dry,5,2
828,2022-11-27,Garciaton,Fatal,Rainy,Oil Spill,5,1
829,2023-03-13,Cooperville,Major,Rainy,Snowy,1,5
830,2023-09-08,Williamview,Minor,Clear,Oil Spill,4,6
831,2023-12-15,Leahhaven,Minor,Foggy,Dry,5,4
832,2024-11-06,Jonesside,Fatal,Stormy,Icy,2,5
